waveform	[0]	
t0	19/10/2022  14:13:44.914464	
delta t	0.000500	

time[0]	Y[0]
19/10/2022  14:13:45.138464	3.580207E+0
19/10/2022  14:13:45.138964	3.579885E+0
19/10/2022  14:13:45.139464	3.580368E+0
19/10/2022  14:13:45.139964	3.581012E+0
19/10/2022  14:13:45.140464	3.586969E+0
19/10/2022  14:13:45.140964	3.587130E+0
19/10/2022  14:13:45.141464	3.586808E+0
19/10/2022  14:13:45.141964	3.587291E+0
19/10/2022  14:13:45.142464	3.582300E+0
19/10/2022  14:13:45.142964	3.580529E+0
19/10/2022  14:13:45.143464	3.580690E+0
19/10/2022  14:13:45.143964	3.579724E+0
19/10/2022  14:13:45.144464	3.580207E+0
19/10/2022  14:13:45.144964	3.579402E+0
19/10/2022  14:13:45.145464	3.579563E+0
19/10/2022  14:13:45.145964	3.584876E+0
19/10/2022  14:13:45.146464	3.585198E+0
19/10/2022  14:13:45.146964	3.585681E+0
19/10/2022  14:13:45.147464	3.585520E+0
19/10/2022  14:13:45.147964	3.583749E+0
19/10/2022  14:13:45.148464	3.580690E+0
19/10/2022  14:13:45.148964	3.580529E+0
19/10/2022  14:13:45.149464	3.580529E+0
19/10/2022  14:13:45.149964	3.580690E+0
19/10/2022  14:13:45.150464	3.581334E+0
19/10/2022  14:13:45.150964	3.581173E+0
19/10/2022  14:13:45.151464	3.585842E+0
19/10/2022  14:13:45.151964	3.587452E+0
19/10/2022  14:13:45.152464	3.586969E+0
19/10/2022  14:13:45.152964	3.587291E+0
19/10/2022  14:13:45.153464	3.582139E+0
19/10/2022  14:13:45.153964	3.580690E+0
19/10/2022  14:13:45.154464	3.580046E+0
19/10/2022  14:13:45.154964	3.579563E+0
19/10/2022  14:13:45.155464	3.579724E+0
19/10/2022  14:13:45.155964	3.579080E+0
19/10/2022  14:13:45.156464	3.579241E+0
19/10/2022  14:13:45.156964	3.584232E+0
19/10/2022  14:13:45.157464	3.585681E+0
19/10/2022  14:13:45.157964	3.585681E+0
19/10/2022  14:13:45.158464	3.586003E+0
19/10/2022  14:13:45.158964	3.586486E+0
19/10/2022  14:13:45.159464	3.581012E+0
19/10/2022  14:13:45.159964	3.581334E+0
19/10/2022  14:13:45.160464	3.580690E+0
19/10/2022  14:13:45.160964	3.581334E+0
19/10/2022  14:13:45.161464	3.581334E+0
19/10/2022  14:13:45.161964	3.580851E+0
19/10/2022  14:13:45.162464	3.585037E+0
19/10/2022  14:13:45.162964	3.586808E+0
19/10/2022  14:13:45.163464	3.587130E+0
19/10/2022  14:13:45.163964	3.586325E+0
19/10/2022  14:13:45.164464	3.586164E+0
19/10/2022  14:13:45.164964	3.580368E+0
19/10/2022  14:13:45.165464	3.579563E+0
19/10/2022  14:13:45.165964	3.579402E+0
19/10/2022  14:13:45.166464	3.579402E+0
19/10/2022  14:13:45.166964	3.578919E+0
19/10/2022  14:13:45.167464	3.579563E+0
19/10/2022  14:13:45.167964	3.579724E+0
19/10/2022  14:13:45.168464	3.586325E+0
19/10/2022  14:13:45.168964	3.585681E+0
19/10/2022  14:13:45.169464	3.586808E+0
19/10/2022  14:13:45.169964	3.586808E+0
19/10/2022  14:13:45.170464	3.580851E+0
19/10/2022  14:13:45.170964	3.581173E+0
19/10/2022  14:13:45.171464	3.581495E+0
19/10/2022  14:13:45.171964	3.581334E+0
19/10/2022  14:13:45.172464	3.581012E+0
19/10/2022  14:13:45.172964	3.580529E+0
19/10/2022  14:13:45.173464	3.582300E+0
19/10/2022  14:13:45.173964	3.585681E+0
19/10/2022  14:13:45.174464	3.586003E+0
19/10/2022  14:13:45.174964	3.586164E+0
19/10/2022  14:13:45.175464	3.585037E+0
19/10/2022  14:13:45.175964	3.579563E+0
19/10/2022  14:13:45.176464	3.578436E+0
19/10/2022  14:13:45.176964	3.579402E+0
19/10/2022  14:13:45.177464	3.579563E+0
19/10/2022  14:13:45.177964	3.579724E+0
19/10/2022  14:13:45.178464	3.580529E+0
19/10/2022  14:13:45.178964	3.580046E+0
19/10/2022  14:13:45.179464	3.586808E+0
19/10/2022  14:13:45.179964	3.586325E+0
19/10/2022  14:13:45.180464	3.586808E+0
19/10/2022  14:13:45.180964	3.587130E+0
19/10/2022  14:13:45.181464	3.581817E+0
19/10/2022  14:13:45.181964	3.581173E+0
19/10/2022  14:13:45.182464	3.580690E+0
19/10/2022  14:13:45.182964	3.580851E+0
19/10/2022  14:13:45.183464	3.579724E+0
19/10/2022  14:13:45.183964	3.580207E+0
19/10/2022  14:13:45.184464	3.580046E+0
19/10/2022  14:13:45.184964	3.585359E+0
19/10/2022  14:13:45.185464	3.585681E+0
19/10/2022  14:13:45.185964	3.585198E+0
19/10/2022  14:13:45.186464	3.585520E+0
19/10/2022  14:13:45.186964	3.579563E+0
19/10/2022  14:13:45.187464	3.579402E+0
19/10/2022  14:13:45.187964	3.579724E+0
19/10/2022  14:13:45.188464	1.606237E-1
19/10/2022  14:13:45.188964	1.611067E-1
19/10/2022  14:13:45.189464	1.609457E-1
19/10/2022  14:13:45.189964	1.611067E-1
19/10/2022  14:13:45.190464	1.609457E-1
19/10/2022  14:13:45.190964	1.612677E-1
19/10/2022  14:13:45.191464	1.612677E-1
19/10/2022  14:13:45.191964	1.611067E-1
19/10/2022  14:13:45.192464	1.611067E-1
19/10/2022  14:13:45.192964	1.612677E-1
19/10/2022  14:13:45.193464	1.612677E-1
19/10/2022  14:13:45.193964	1.611067E-1
19/10/2022  14:13:45.194464	1.615898E-1
19/10/2022  14:13:45.194964	1.611067E-1
19/10/2022  14:13:45.195464	1.611067E-1
19/10/2022  14:13:45.195964	1.615898E-1
19/10/2022  14:13:45.196464	1.615898E-1
19/10/2022  14:13:45.196964	1.614287E-1
19/10/2022  14:13:45.197464	1.612677E-1
19/10/2022  14:13:45.197964	1.615898E-1
19/10/2022  14:13:45.198464	1.612677E-1
19/10/2022  14:13:45.198964	1.612677E-1
19/10/2022  14:13:45.199464	1.614287E-1
19/10/2022  14:13:45.199964	1.612677E-1
